Time,Ask,Bid,AskVolume,BidVolume
01.05.2012 00:00:56.813,80.907,80.889,1.58,1.50
01.05.2012 00:00:57.221,80.904,80.886,1.58,3.83
01.05.2012 00:00:57.770,80.904,80.886,2.33,2.33
01.05.2012 00:00:58.663,80.904,80.886,3.08,1.58
01.05.2012 00:01:03.752,80.904,80.886,2.33,2.33
01.05.2012 00:01:04.611,80.902,80.883,1.58,3.08
01.05.2012 00:01:05.112,80.902,80.885,3.08,1.58
01.05.2012 00:01:05.468,80.904,80.888,2.33,1.58
01.05.2012 00:01:05.547,80.905,80.887,2.33,1.58
01.05.2012 00:01:06.073,80.905,80.887,3.08,1.58
01.05.2012 00:01:13.062,80.904,80.887,1.50,1.58
01.05.2012 00:01:13.750,80.904,80.887,1.50,1.58
01.05.2012 00:01:15.701,80.905,80.887,2.33,2.33
01.05.2012 00:01:15.951,80.905,80.890,1.50,1.58
01.05.2012 00:01:16.461,80.907,80.890,1.50,1.58
01.05.2012 00:01:16.681,80.904,80.888,1.58,1.58
01.05.2012 00:01:17.223,80.904,80.888,2.18,1.58
01.05.2012 00:01:33.962,80.904,80.888,1.58,1.58
01.05.2012 00:01:38.156,80.904,80.884,2.33,1.50
01.05.2012 00:01:52.680,80.903,80.884,1.58,1.50
01.05.2012 00:01:59.702,80.900,80.884,1.58,1.50
01.05.2012 00:02:00.063,80.900,80.884,1.58,1.50
01.05.2012 00:02:00.372,80.900,80.882,1.58,1.50
01.05.2012 00:02:00.443,80.897,80.883,1.58,1.50
01.05.2012 00:02:00.632,80.900,80.883,1.58,1.50
01.05.2012 00:02:00.705,80.900,80.883,1.58,1.50
01.05.2012 00:02:00.953,80.900,80.883,1.58,1.50
01.05.2012 00:02:01.503,80.900,80.883,1.58,1.50
01.05.2012 00:02:01.572,80.897,80.883,1.58,1.50
01.05.2012 00:02:01.882,80.897,80.881,1.58,1.50
01.05.2012 00:02:04.333,80.897,80.881,1.58,3.08
01.05.2012 00:02:04.403,80.901,80.883,1.58,2.33
01.05.2012 00:02:04.594,80.903,80.887,2.33,1.58
01.05.2012 00:02:05.179,80.903,80.887,1.58,1.58
01.05.2012 00:02:08.044,80.903,80.887,2.33,1.58
01.05.2012 00:02:08.597,80.897,80.887,1.50,1.58
01.05.2012 00:02:10.429,80.897,80.887,1.50,1.58
01.05.2012 00:02:11.119,80.892,80.874,1.58,1.50
01.05.2012 00:02:11.504,80.892,80.873,2.33,2.33
01.05.2012 00:02:11.571,80.888,80.871,1.58,4.58
01.05.2012 00:02:12.081,80.888,80.871,1.58,3.83
01.05.2012 00:02:13.782,80.888,80.871,1.58,3.08
01.05.2012 00:02:14.094,80.885,80.868,1.58,2.33
01.05.2012 00:02:14.853,80.885,80.868,1.58,2.33
01.05.2012 00:02:15.745,80.889,80.870,3.08,1.58
01.05.2012 00:02:18.612,80.889,80.870,3.08,2.33
01.05.2012 00:02:19.167,80.889,80.870,1.58,2.33
01.05.2012 00:02:22.711,80.888,80.870,1.50,2.33
01.05.2012 00:02:22.902,80.884,80.868,1.58,2.33
01.05.2012 00:02:24.862,80.884,80.868,1.58,3.08
01.05.2012 00:02:27.482,80.884,80.868,1.58,3.08
01.05.2012 00:02:50.293,80.884,80.868,2.33,2.33
01.05.2012 00:02:50.841,80.882,80.864,1.58,2.33
01.05.2012 00:02:53.134,80.882,80.864,2.33,2.33
01.05.2012 00:02:53.762,80.882,80.864,1.58,3.08
01.05.2012 00:02:53.831,80.885,80.867,2.63,2.33
01.05.2012 00:02:53.983,80.885,80.867,3.38,2.33
01.05.2012 00:02:57.212,80.882,80.864,2.33,2.33
01.05.2012 00:03:01.880,80.882,80.864,2.33,2.33
01.05.2012 00:03:02.233,80.878,80.863,1.58,1.50
01.05.2012 00:03:02.422,80.878,80.862,1.58,1.58
01.05.2012 00:03:04.552,80.875,80.860,1.58,1.50
01.05.2012 00:03:04.684,80.875,80.860,1.58,1.50
01.05.2012 00:03:05.665,80.875,80.859,1.58,2.33
01.05.2012 00:03:05.734,80.872,80.858,1.58,1.50
01.05.2012 00:03:05.923,80.872,80.857,1.58,1.50
01.05.2012 00:03:06.282,80.872,80.856,1.58,2.33
01.05.2012 00:03:08.052,80.872,80.856,2.33,2.33
01.05.2012 00:03:08.431,80.872,80.856,3.08,1.58
01.05.2012 00:03:11.232,80.870,80.852,2.33,2.33
01.05.2012 00:03:11.441,80.866,80.852,1.50,1.58
01.05.2012 00:03:14.260,80.866,80.855,1.50,1.58
01.05.2012 00:03:19.602,80.866,80.853,1.50,1.58
01.05.2012 00:03:20.151,80.866,80.853,1.50,1.58
01.05.2012 00:03:23.934,80.866,80.849,3.08,1.50
01.05.2012 00:03:33.144,80.863,80.845,1.58,3.83
01.05.2012 00:03:33.691,80.864,80.848,1.50,1.58
01.05.2012 00:03:33.823,80.863,80.845,1.58,2.33
01.05.2012 00:03:33.903,80.864,80.850,1.50,1.58
01.05.2012 00:03:34.464,80.864,80.846,2.33,1.58
01.05.2012 00:03:34.531,80.864,80.846,2.33,1.58
01.05.2012 00:03:37.971,80.864,80.846,2.33,1.58
01.05.2012 00:03:39.670,80.864,80.846,2.33,1.58
01.05.2012 00:03:40.183,80.864,80.846,2.33,1.58
01.05.2012 00:03:40.810,80.863,80.846,1.50,1.58
01.05.2012 00:03:40.945,80.862,80.843,2.33,1.58
01.05.2012 00:03:41.873,80.858,80.842,2.33,1.58
01.05.2012 00:03:42.183,80.857,80.842,2.10,1.58
01.05.2012 00:03:42.431,80.856,80.838,4.43,2.33
01.05.2012 00:03:42.505,80.851,80.835,1.58,2.33
01.05.2012 00:03:42.955,80.853,80.841,1.50,1.58
01.05.2012 00:03:43.203,80.855,80.841,2.63,1.58
01.05.2012 00:03:43.826,80.855,80.841,2.63,1.58
01.05.2012 00:03:43.896,80.853,80.837,2.25,1.58
01.05.2012 00:03:44.263,80.849,80.834,1.50,1.58
01.05.2012 00:03:44.820,80.849,80.834,1.50,1.58
01.05.2012 00:03:45.373,80.848,80.832,1.58,1.58
01.05.2012 00:03:46.293,80.847,80.832,1.65,1.58
01.05.2012 00:03:46.603,80.845,80.832,2.10,1.58
01.05.2012 00:03:46.912,80.847,80.832,2.40,1.58
01.05.2012 00:03:47.446,80.847,80.831,1.05,1.58
01.05.2012 00:03:48.383,80.849,80.831,3.68,1.58
01.05.2012 00:03:50.565,80.849,80.831,2.33,1.58
01.05.2012 00:03:52.421,80.847,80.835,1.50,1.58
01.05.2012 00:03:52.938,80.847,80.835,1.50,1.58
01.05.2012 00:03:54.100,80.848,80.835,1.50,1.58
01.05.2012 00:03:55.431,80.851,80.835,1.58,2.33
01.05.2012 00:03:55.562,80.853,80.838,1.50,1.58
01.05.2012 00:03:56.422,80.853,80.840,1.50,1.58
01.05.2012 00:03:56.732,80.858,80.843,1.50,1.58
01.05.2012 00:03:56.860,80.860,80.843,1.65,1.58
01.05.2012 00:03:57.062,80.861,80.847,1.50,1.58
01.05.2012 00:03:57.914,80.861,80.847,1.50,1.58
01.05.2012 00:03:58.164,80.859,80.843,3.08,1.58
01.05.2012 00:04:03.691,80.858,80.843,2.25,1.58
01.05.2012 00:04:03.764,80.856,80.840,1.58,1.58
01.05.2012 00:04:03.832,80.858,80.842,2.25,1.58
01.05.2012 00:04:04.344,80.859,80.842,1.50,1.58
01.05.2012 00:04:04.652,80.859,80.846,1.50,1.58
01.05.2012 00:04:05.424,80.858,80.846,1.50,1.58
01.05.2012 00:04:05.553,80.858,80.842,1.50,1.58
01.05.2012 00:04:07.542,80.861,80.846,1.50,1.58
01.05.2012 00:04:08.091,80.861,80.846,1.50,1.58
01.05.2012 00:04:08.659,80.860,80.846,1.50,1.58
01.05.2012 00:04:09.318,80.859,80.846,1.50,1.58
01.05.2012 00:04:16.762,80.858,80.848,1.50,1.58
01.05.2012 00:04:17.072,80.865,80.849,1.50,1.58
01.05.2012 00:04:17.141,80.865,80.852,1.50,1.58
01.05.2012 00:04:17.670,80.866,80.852,1.50,1.58
01.05.2012 00:04:18.850,80.866,80.852,1.50,1.58
01.05.2012 00:04:20.661,80.867,80.852,1.50,1.58
01.05.2012 00:04:21.602,80.866,80.850,3.08,1.58
01.05.2012 00:04:37.370,80.866,80.850,2.33,1.58
01.05.2012 00:04:40.044,80.867,80.852,1.13,1.58
01.05.2012 00:04:41.532,80.867,80.852,1.13,1.58
01.05.2012 00:04:45.280,80.867,80.852,1.13,1.58
01.05.2012 00:04:50.201,80.867,80.852,1.13,1.58
01.05.2012 00:04:52.822,80.867,80.852,1.13,1.58
01.05.2012 00:04:53.071,80.867,80.849,2.70,2.33
01.05.2012 00:04:56.249,80.866,80.849,1.13,2.33
01.05.2012 00:05:02.712,80.866,80.853,1.13,1.58
01.05.2012 00:05:03.023,80.871,80.856,1.73,1.58
01.05.2012 00:05:03.334,80.869,80.852,1.73,1.58
01.05.2012 00:05:03.464,80.872,80.855,1.73,1.58
01.05.2012 00:05:04.271,80.872,80.855,1.73,1.58
01.05.2012 00:05:05.103,80.872,80.855,1.73,1.58
01.05.2012 00:05:05.912,80.872,80.855,1.73,1.58
01.05.2012 00:05:05.982,80.870,80.852,2.55,1.58
01.05.2012 00:05:06.558,80.870,80.852,2.55,1.58
01.05.2012 00:05:08.271,80.870,80.852,2.55,1.58
01.05.2012 00:05:08.851,80.870,80.852,2.55,1.58
01.05.2012 00:05:10.301,80.870,80.852,2.55,1.58
01.05.2012 00:05:11.054,80.870,80.852,2.55,1.58
01.05.2012 00:05:11.631,80.870,80.852,2.55,1.58
01.05.2012 00:05:12.474,80.870,80.852,2.55,1.58
01.05.2012 00:05:16.431,80.870,80.852,2.55,1.58
01.05.2012 00:05:18.549,80.870,80.852,2.55,1.58
01.05.2012 00:05:23.020,80.873,80.855,3.30,1.58
01.05.2012 00:05:23.549,80.869,80.853,2.55,1.58
01.05.2012 00:05:26.562,80.869,80.853,2.55,1.58
01.05.2012 00:05:38.630,80.869,80.853,2.55,1.58
01.05.2012 00:05:41.933,80.868,80.849,3.30,1.58
01.05.2012 00:06:02.159,80.868,80.849,3.08,2.33
01.05.2012 00:06:08.209,80.868,80.852,1.50,1.58
01.05.2012 00:06:11.619,80.868,80.852,1.50,1.58
01.05.2012 00:06:31.252,80.867,80.849,2.33,2.33
01.05.2012 00:06:33.289,80.867,80.849,3.08,2.33
01.05.2012 00:06:33.640,80.861,80.849,1.50,1.58
01.05.2012 00:07:00.380,80.861,80.847,1.50,2.33
01.05.2012 00:07:01.166,80.861,80.847,1.50,2.33
01.05.2012 00:07:12.581,80.861,80.847,1.50,1.58
01.05.2012 00:07:13.791,80.859,80.843,2.33,1.58
01.05.2012 00:07:14.341,80.857,80.839,2.33,2.33
01.05.2012 00:07:14.892,80.857,80.839,3.08,2.33
01.05.2012 00:07:15.321,80.857,80.839,3.08,1.58
01.05.2012 00:07:15.574,80.852,80.834,2.33,2.33
01.05.2012 00:07:16.129,80.852,80.834,3.83,1.58
01.05.2012 00:07:18.204,80.852,80.834,3.08,2.33
01.05.2012 00:07:18.333,80.856,80.838,3.23,1.58
01.05.2012 00:07:18.788,80.852,80.836,2.33,2.33
01.05.2012 00:07:24.242,80.854,80.840,1.50,1.58
01.05.2012 00:07:24.554,80.854,80.836,3.08,2.33
01.05.2012 00:07:24.806,80.856,80.840,1.35,1.58
01.05.2012 00:07:25.486,80.853,80.836,2.25,1.58
01.05.2012 00:07:27.014,80.850,80.833,1.50,2.33
01.05.2012 00:07:27.563,80.851,80.833,2.33,2.33
01.05.2012 00:07:27.842,80.853,80.838,1.50,1.58
01.05.2012 00:07:36.322,80.852,80.834,2.33,1.58
01.05.2012 00:07:36.756,80.846,80.830,1.58,2.33
01.05.2012 00:07:36.823,80.844,80.828,1.58,1.50
01.05.2012 00:07:36.890,80.849,80.831,3.83,1.58
01.05.2012 00:07:39.353,80.848,80.831,1.50,1.58
01.05.2012 00:07:39.952,80.848,80.831,1.50,1.58
01.05.2012 00:07:42.960,80.848,80.831,1.50,1.58
01.05.2012 00:07:43.154,80.845,80.828,2.10,1.58
01.05.2012 00:07:43.227,80.843,80.825,1.58,3.08
01.05.2012 00:07:43.601,80.845,80.828,3.60,1.58
01.05.2012 00:07:44.056,80.846,80.828,1.58,1.58
01.05.2012 00:07:44.122,80.846,80.828,1.58,2.33
01.05.2012 00:07:44.191,80.848,80.831,2.25,1.58
01.05.2012 00:07:45.344,80.848,80.831,2.25,1.58
01.05.2012 00:07:45.522,80.848,80.831,2.25,1.58
01.05.2012 00:07:46.370,80.845,80.829,2.33,1.58
01.05.2012 00:07:46.621,80.842,80.826,1.58,2.33
01.05.2012 00:07:47.377,80.842,80.826,1.58,1.58
01.05.2012 00:07:50.074,80.842,80.826,2.33,1.58
01.05.2012 00:07:50.442,80.842,80.826,1.58,1.58
01.05.2012 00:07:51.722,80.842,80.826,1.58,2.33
01.05.2012 00:07:52.244,80.842,80.826,1.58,1.58
01.05.2012 00:08:04.602,80.845,80.828,1.50,1.58
01.05.2012 00:08:05.182,80.846,80.828,3.08,1.58
01.05.2012 00:08:19.923,80.842,80.826,1.58,2.33
01.05.2012 00:08:22.735,80.845,80.829,1.58,1.58
01.05.2012 00:08:25.951,80.845,80.829,1.58,2.33
01.05.2012 00:08:26.555,80.845,80.829,1.58,1.58
01.05.2012 00:08:27.842,80.845,80.829,2.33,1.58
01.05.2012 00:08:27.972,80.840,80.822,1.58,3.08
01.05.2012 00:08:28.221,80.840,80.822,2.33,2.33
01.05.2012 00:08:28.531,80.842,80.826,2.33,1.58
01.05.2012 00:08:28.840,80.842,80.826,1.58,1.58
01.05.2012 00:08:28.911,80.842,80.826,1.58,2.33
01.05.2012 00:08:32.140,80.842,80.826,2.33,2.33
01.05.2012 00:08:32.531,80.842,80.826,3.08,2.33
01.05.2012 00:08:32.781,80.839,80.823,1.58,2.33
01.05.2012 00:08:33.796,80.839,80.823,2.33,2.33
01.05.2012 00:08:34.379,80.839,80.823,3.08,2.33
01.05.2012 00:08:34.934,80.839,80.823,2.33,2.33
01.05.2012 00:08:35.482,80.839,80.823,3.83,1.58
01.05.2012 00:08:36.123,80.839,80.823,2.33,1.58
01.05.2012 00:08:36.646,80.840,80.822,2.33,2.33
01.05.2012 00:08:37.151,80.840,80.822,2.33,2.33
01.05.2012 00:08:37.915,80.841,80.824,1.50,1.58
01.05.2012 00:08:38.104,80.842,80.824,2.25,1.58
01.05.2012 00:08:39.171,80.841,80.824,1.50,1.58
01.05.2012 00:08:39.788,80.840,80.822,3.08,2.33
01.05.2012 00:08:41.461,80.840,80.822,3.83,1.58
01.05.2012 00:08:43.041,80.837,80.819,1.58,2.33
01.05.2012 00:08:43.589,80.837,80.819,3.08,2.33
01.05.2012 00:08:43.893,80.837,80.819,3.83,2.33
01.05.2012 00:08:44.444,80.837,80.819,3.08,2.33
01.05.2012 00:08:46.003,80.837,80.819,3.08,2.33
01.05.2012 00:08:54.291,80.837,80.819,3.83,1.58
01.05.2012 00:08:54.362,80.833,80.817,1.58,2.33
01.05.2012 00:08:54.491,80.837,80.819,3.68,1.58
01.05.2012 00:08:56.271,80.833,80.817,2.33,2.33
01.05.2012 00:08:56.781,80.833,80.817,1.58,1.58
01.05.2012 00:08:57.123,80.835,80.820,1.13,1.58
01.05.2012 00:08:58.273,80.834,80.816,1.95,2.33
01.05.2012 00:08:58.832,80.836,80.819,1.88,1.58
01.05.2012 00:09:00.910,80.835,80.819,1.88,1.58
01.05.2012 00:09:01.221,80.831,80.816,2.25,1.58
01.05.2012 00:09:01.294,80.831,80.814,3.83,1.58
01.05.2012 00:09:05.942,80.831,80.814,4.58,1.58
01.05.2012 00:09:06.013,80.828,80.809,3.08,2.33
01.05.2012 00:09:06.532,80.828,80.809,3.83,2.33
01.05.2012 00:09:07.092,80.828,80.809,3.08,2.33
01.05.2012 00:09:07.761,80.824,80.807,1.58,2.33
01.05.2012 00:09:08.190,80.824,80.807,1.58,2.33
01.05.2012 00:09:09.151,80.828,80.809,3.08,2.33
01.05.2012 00:09:09.720,80.828,80.809,3.08,2.33
01.05.2012 00:09:11.923,80.828,80.809,3.08,2.33
01.05.2012 00:09:11.992,80.823,80.806,1.58,2.33
01.05.2012 00:09:12.061,80.823,80.806,2.33,3.08
01.05.2012 00:09:12.610,80.825,80.808,1.13,1.58
01.05.2012 00:09:13.551,80.827,80.808,3.08,2.33
01.05.2012 00:09:13.621,80.827,80.808,3.08,2.33
01.05.2012 00:09:13.750,80.827,80.808,2.33,2.33
01.05.2012 00:09:14.310,80.828,80.812,1.88,1.58
01.05.2012 00:09:15.923,80.829,80.812,2.70,1.58
01.05.2012 00:09:17.765,80.829,80.812,1.58,1.58
01.05.2012 00:09:18.078,80.832,80.816,3.08,1.58
01.05.2012 00:09:18.414,80.837,80.821,1.50,1.58
01.05.2012 00:09:18.489,80.837,80.821,1.50,1.58
01.05.2012 00:09:20.758,80.839,80.821,2.33,3.08
01.05.2012 00:09:20.887,80.839,80.821,1.58,2.33
01.05.2012 00:09:21.076,80.844,80.826,3.83,1.58
01.05.2012 00:09:21.386,80.841,80.826,1.50,1.58
01.05.2012 00:09:21.636,80.838,80.822,1.58,1.58
01.05.2012 00:09:21.769,80.833,80.815,1.58,3.08
01.05.2012 00:09:21.899,80.838,80.822,3.83,1.58
01.05.2012 00:09:22.449,80.837,80.822,1.50,1.58
01.05.2012 00:09:22.521,80.835,80.819,1.58,1.58
01.05.2012 00:09:22.776,80.835,80.819,2.33,1.58
01.05.2012 00:09:22.848,80.832,80.816,1.58,2.33
01.05.2012 00:09:24.778,80.833,80.819,1.50,1.58
01.05.2012 00:09:24.907,80.830,80.814,1.58,1.58
01.05.2012 00:09:24.980,80.829,80.814,1.50,1.58
01.05.2012 00:09:25.167,80.828,80.810,1.58,1.58
01.05.2012 00:09:25.358,80.831,80.815,1.13,1.58
01.05.2012 00:09:25.427,80.832,80.815,1.88,1.58
01.05.2012 00:09:25.558,80.830,80.812,1.58,1.58
01.05.2012 00:09:25.628,80.830,80.812,1.58,2.33
01.05.2012 00:09:25.759,80.832,80.816,1.95,1.58
01.05.2012 00:09:26.009,80.834,80.819,1.88,1.58
01.05.2012 00:09:26.077,80.835,80.819,2.33,1.58
01.05.2012 00:09:26.926,80.835,80.819,1.58,1.58
01.05.2012 00:09:28.147,80.833,80.815,1.58,2.33
01.05.2012 00:09:28.649,80.833,80.815,1.58,2.33
01.05.2012 00:09:29.330,80.835,80.819,2.33,1.58
01.05.2012 00:09:29.926,80.835,80.819,1.58,1.58
01.05.2012 00:09:30.937,80.833,80.815,1.58,2.33
01.05.2012 00:09:31.956,80.836,80.818,3.83,1.58
01.05.2012 00:09:36.022,80.836,80.818,3.08,1.58
01.05.2012 00:09:36.326,80.837,80.821,1.13,1.58
01.05.2012 00:09:36.828,80.837,80.821,1.13,1.58
01.05.2012 00:09:37.547,80.835,80.819,1.58,2.33
01.05.2012 00:09:38.447,80.838,80.822,3.83,1.58
01.05.2012 00:09:38.948,80.838,80.822,3.83,1.58
01.05.2012 00:09:40.117,80.838,80.824,2.25,1.58
01.05.2012 00:09:49.505,80.838,80.822,3.08,2.33
01.05.2012 00:09:50.314,80.838,80.822,3.08,2.33
01.05.2012 00:09:51.041,80.837,80.822,1.50,2.33
01.05.2012 00:09:51.288,80.830,80.819,1.50,1.58
01.05.2012 00:09:51.857,80.827,80.819,1.50,1.58
01.05.2012 00:09:52.365,80.827,80.819,1.50,1.58
01.05.2012 00:09:53.913,80.827,80.822,1.50,1.58
01.05.2012 00:09:54.766,80.837,80.822,1.50,1.58
01.05.2012 00:09:56.054,80.827,80.822,1.50,1.58
01.05.2012 00:09:56.676,80.837,80.822,1.50,1.58
01.05.2012 00:09:57.196,80.827,80.822,1.50,1.58
01.05.2012 00:09:57.267,80.827,80.820,1.50,1.58
01.05.2012 00:09:57.889,80.827,80.820,1.50,1.58
01.05.2012 00:10:00.346,80.827,80.822,1.50,1.58
01.05.2012 00:10:00.937,80.828,80.822,1.50,1.58
01.05.2012 00:10:01.463,80.836,80.822,1.50,1.58
01.05.2012 00:10:03.216,80.828,80.822,1.50,1.58
01.05.2012 00:10:03.764,80.828,80.822,1.50,1.58
01.05.2012 00:10:06.817,80.827,80.820,1.50,1.58
01.05.2012 00:10:07.597,80.826,80.820,1.50,1.58
01.05.2012 00:10:08.147,80.827,80.820,1.50,1.58
01.05.2012 00:10:08.516,80.827,80.817,1.50,1.58
01.05.2012 00:10:16.727,80.833,80.817,1.50,1.58
01.05.2012 00:10:16.856,80.833,80.817,1.50,1.58
01.05.2012 00:10:16.988,80.835,80.820,1.50,1.58
01.05.2012 00:10:17.057,80.835,80.820,1.50,1.58
01.05.2012 00:10:17.598,80.837,80.820,1.35,2.33
01.05.2012 00:10:19.297,80.837,80.820,1.35,2.33
01.05.2012 00:10:19.617,80.838,80.820,3.83,2.33
01.05.2012 00:10:20.477,80.836,80.820,1.50,1.58
01.05.2012 00:10:20.606,80.835,80.817,3.08,2.33
01.05.2012 00:10:21.118,80.833,80.817,2.25,1.58
01.05.2012 00:10:21.186,80.833,80.817,2.25,1.58
01.05.2012 00:10:31.777,80.834,80.817,2.25,1.58
01.05.2012 00:10:32.526,80.832,80.814,1.58,2.33
01.05.2012 00:10:34.335,80.832,80.814,2.33,1.58
01.05.2012 00:10:35.033,80.832,80.814,1.58,3.08
01.05.2012 00:10:36.601,80.832,80.814,1.58,2.33
01.05.2012 00:10:36.909,80.834,80.818,1.58,2.33
01.05.2012 00:10:37.217,80.837,80.821,2.33,1.58
01.05.2012 00:10:37.526,80.839,80.824,1.50,1.58
01.05.2012 00:10:45.525,80.837,80.821,2.33,2.33
01.05.2012 00:10:47.986,80.837,80.821,2.33,2.33
01.05.2012 00:10:48.772,80.837,80.821,2.33,2.33
01.05.2012 00:10:53.519,80.833,80.817,1.58,3.08
01.05.2012 00:10:53.766,80.833,80.819,1.58,1.50
01.05.2012 00:10:55.306,80.836,80.820,2.33,1.58
01.05.2012 00:11:06.737,80.836,80.820,2.33,2.33
01.05.2012 00:11:09.507,80.836,80.820,2.33,2.33
01.05.2012 00:11:13.927,80.836,80.820,2.33,2.33
01.05.2012 00:11:18.006,80.836,80.820,2.33,2.33
01.05.2012 00:11:18.140,80.833,80.818,1.58,1.50
01.05.2012 00:11:19.143,80.835,80.819,2.33,2.33
01.05.2012 00:11:31.836,80.832,80.819,1.58,1.50
01.05.2012 00:12:13.775,80.836,80.818,2.33,2.33
01.05.2012 00:12:18.330,80.836,80.818,2.33,1.58
01.05.2012 00:12:22.206,80.836,80.818,2.33,1.58
01.05.2012 00:12:30.806,80.836,80.818,2.33,1.58
01.05.2012 00:12:31.333,80.833,80.817,2.33,1.50
01.05.2012 00:12:31.867,80.833,80.815,2.33,2.33
01.05.2012 00:12:31.998,80.829,80.813,1.58,2.33
01.05.2012 00:12:32.126,80.829,80.813,1.58,3.08
01.05.2012 00:12:43.676,80.833,80.815,2.33,2.33
01.05.2012 00:12:44.035,80.833,80.816,2.33,1.50
01.05.2012 00:13:10.304,80.833,80.815,1.58,3.08
01.05.2012 00:13:41.846,80.836,80.818,2.33,1.58
01.05.2012 00:13:42.554,80.832,80.816,1.58,2.33
01.05.2012 00:13:45.275,80.836,80.818,2.33,1.58
01.05.2012 00:13:46.146,80.832,80.816,2.33,2.33
01.05.2012 00:14:07.065,80.832,80.816,2.33,2.33
01.05.2012 00:14:12.236,80.832,80.816,2.33,2.33
01.05.2012 00:14:12.802,80.835,80.819,2.33,1.58
01.05.2012 00:14:33.377,80.839,80.829,1.50,1.58
01.05.2012 00:14:33.451,80.842,80.829,2.25,1.58
01.05.2012 00:14:33.587,80.842,80.824,3.08,2.33
01.05.2012 00:14:34.124,80.842,80.824,2.33,2.33
01.05.2012 00:14:35.616,80.842,80.824,3.08,2.33
01.05.2012 00:14:35.688,80.838,80.822,1.58,2.33
01.05.2012 00:14:41.716,80.838,80.822,1.58,2.33
01.05.2012 00:14:49.807,80.841,80.825,2.33,2.33
01.05.2012 00:14:59.647,80.838,80.822,1.58,2.33
01.05.2012 00:15:00.151,80.838,80.822,1.58,2.33
01.05.2012 00:15:00.516,80.842,80.823,2.33,2.33
01.05.2012 00:15:00.769,80.842,80.823,1.58,2.33
01.05.2012 00:15:01.317,80.843,80.827,1.58,2.33
01.05.2012 00:15:04.275,80.840,80.825,1.58,1.50
01.05.2012 00:15:04.406,80.842,80.826,1.58,2.33
01.05.2012 00:15:20.535,80.846,80.827,1.58,2.33
01.05.2012 00:15:23.025,80.842,80.826,1.58,2.33
01.05.2012 00:15:26.485,80.845,80.828,1.58,1.58
01.05.2012 00:15:36.666,80.842,80.826,1.58,2.33
01.05.2012 00:15:37.099,80.842,80.826,1.58,2.33
01.05.2012 00:15:37.799,80.841,80.824,1.58,1.50
01.05.2012 00:15:38.555,80.841,80.823,1.58,1.50
01.05.2012 00:15:39.306,80.841,80.823,1.58,1.50
01.05.2012 00:15:39.377,80.843,80.829,1.50,1.58
01.05.2012 00:15:39.626,80.842,80.823,1.58,3.08
01.05.2012 00:15:39.757,80.842,80.824,1.58,1.50
01.05.2012 00:15:39.828,80.842,80.824,1.58,1.50
01.05.2012 00:15:40.077,80.838,80.824,1.58,1.50
01.05.2012 00:15:40.207,80.840,80.824,1.58,3.08
01.05.2012 00:15:40.576,80.840,80.825,1.58,1.50
01.05.2012 00:15:41.087,80.840,80.824,1.58,3.08
01.05.2012 00:15:41.157,80.840,80.824,1.58,3.08
01.05.2012 00:15:43.406,80.840,80.825,1.58,1.50
01.05.2012 00:15:43.958,80.843,80.827,1.58,2.33
01.05.2012 00:15:44.168,80.841,80.825,1.58,1.50
01.05.2012 00:15:44.537,80.841,80.824,1.58,2.33
01.05.2012 00:15:46.296,80.839,80.823,1.58,1.50
01.05.2012 00:15:49.631,80.835,80.822,1.58,1.50
01.05.2012 00:15:50.587,80.838,80.821,1.58,1.50
01.05.2012 00:15:51.778,80.834,80.821,1.58,1.50
01.05.2012 00:15:52.269,80.834,80.824,1.58,1.50
01.05.2012 00:15:52.336,80.834,80.819,1.58,1.50
01.05.2012 00:15:52.407,80.843,80.824,2.33,3.08
01.05.2012 00:15:52.659,80.840,80.822,1.58,3.08
01.05.2012 00:15:52.977,80.836,80.822,1.58,1.50
01.05.2012 00:15:53.048,80.836,80.820,1.58,3.08
01.05.2012 00:15:53.297,80.836,80.820,1.58,2.33
01.05.2012 00:15:54.037,80.836,80.820,1.58,2.33
01.05.2012 00:15:54.899,80.839,80.823,1.58,1.58
01.05.2012 00:16:03.012,80.837,80.821,1.58,1.50
01.05.2012 00:16:07.839,80.837,80.824,1.58,1.50
01.05.2012 00:16:07.908,80.843,80.825,1.58,1.58
01.05.2012 00:16:08.098,80.843,80.828,1.58,1.50
01.05.2012 00:16:08.167,80.846,80.828,1.58,3.08
01.05.2012 00:16:11.175,80.846,80.828,1.58,2.33
01.05.2012 00:16:12.276,80.846,80.828,1.58,2.33
01.05.2012 00:16:12.587,80.843,80.828,1.58,1.50
01.05.2012 00:16:15.007,80.845,80.829,1.58,2.33
01.05.2012 00:16:15.558,80.844,80.827,2.33,1.50
01.05.2012 00:16:18.777,80.846,80.830,1.58,1.58
01.05.2012 00:16:19.748,80.844,80.828,1.58,1.50
01.05.2012 00:16:23.907,80.844,80.826,2.33,3.08
01.05.2012 00:16:24.438,80.844,80.826,2.33,1.58
01.05.2012 00:16:39.729,80.843,80.826,1.50,1.58
01.05.2012 00:16:40.177,80.842,80.823,2.33,2.33
01.05.2012 00:16:40.667,80.843,80.827,2.33,1.58
01.05.2012 00:16:43.090,80.846,80.828,1.50,1.58
01.05.2012 00:16:43.156,80.846,80.828,1.50,1.58
01.05.2012 00:16:48.128,80.846,80.828,2.25,1.58
